0	0.455000000000000	0.365000000000000	0.0950000000000000	0.514000000000000	0.224500000000000	0.101000000000000	0.150000000000000
0	0.350000000000000	0.265000000000000	0.0900000000000000	0.225500000000000	0.0995000000000000	0.0485000000000000	0.0700000000000000
1	0.530000000000000	0.420000000000000	0.135000000000000	0.677000000000000	0.256500000000000	0.141500000000000	0.210000000000000
0	0.440000000000000	0.365000000000000	0.125000000000000	0.516000000000000	0.215500000000000	0.114000000000000	0.155000000000000
2	0.330000000000000	0.255000000000000	0.0800000000000000	0.205000000000000	0.0895000000000000	0.0395000000000000	0.0550000000000000
2	0.425000000000000	0.300000000000000	0.0950000000000000	0.351500000000000	0.141000000000000	0.0775000000000000	0.120000000000000
1	0.530000000000000	0.415000000000000	0.150000000000000	0.777500000000000	0.237000000000000	0.141500000000000	0.330000000000000
1	0.545000000000000	0.425000000000000	0.125000000000000	0.768000000000000	0.294000000000000	0.149500000000000	0.260000000000000
0	0.475000000000000	0.370000000000000	0.125000000000000	0.509500000000000	0.216500000000000	0.112500000000000	0.165000000000000
1	0.550000000000000	0.440000000000000	0.150000000000000	0.894500000000000	0.314500000000000	0.151000000000000	0.320000000000000
1	0.525000000000000	0.380000000000000	0.140000000000000	0.606500000000000	0.194000000000000	0.147500000000000	0.210000000000000
0	0.430000000000000	0.350000000000000	0.110000000000000	0.406000000000000	0.167500000000000	0.0810000000000000	0.135000000000000
0	0.490000000000000	0.380000000000000	0.135000000000000	0.541500000000000	0.217500000000000	0.0950000000000000	0.190000000000000
1	0.535000000000000	0.405000000000000	0.145000000000000	0.684500000000000	0.272500000000000	0.171000000000000	0.205000000000000
1	0.470000000000000	0.355000000000000	0.100000000000000	0.475500000000000	0.167500000000000	0.0805000000000000	0.185000000000000
0	0.500000000000000	0.400000000000000	0.130000000000000	0.664500000000000	0.258000000000000	0.133000000000000	0.240000000000000
2	0.355000000000000	0.280000000000000	0.0850000000000000	0.290500000000000	0.0950000000000000	0.0395000000000000	0.115000000000000
1	0.440000000000000	0.340000000000000	0.100000000000000	0.451000000000000	0.188000000000000	0.0870000000000000	0.130000000000000
0	0.365000000000000	0.295000000000000	0.0800000000000000	0.255500000000000	0.0970000000000000	0.0430000000000000	0.100000000000000
0	0.450000000000000	0.320000000000000	0.100000000000000	0.381000000000000	0.170500000000000	0.0750000000000000	0.115000000000000
0	0.355000000000000	0.280000000000000	0.0950000000000000	0.245500000000000	0.0955000000000000	0.0620000000000000	0.0750000000000000
2	0.380000000000000	0.275000000000000	0.100000000000000	0.225500000000000	0.0800000000000000	0.0490000000000000	0.0850000000000000
1	0.565000000000000	0.440000000000000	0.155000000000000	0.939500000000000	0.427500000000000	0.214000000000000	0.270000000000000
1	0.550000000000000	0.415000000000000	0.135000000000000	0.763500000000000	0.318000000000000	0.210000000000000	0.200000000000000
1	0.615000000000000	0.480000000000000	0.165000000000000	1.16150000000000	0.513000000000000	0.301000000000000	0.305000000000000
1	0.560000000000000	0.440000000000000	0.140000000000000	0.928500000000000	0.382500000000000	0.188000000000000	0.300000000000000
1	0.580000000000000	0.450000000000000	0.185000000000000	0.995500000000000	0.394500000000000	0.272000000000000	0.285000000000000
0	0.590000000000000	0.445000000000000	0.140000000000000	0.931000000000000	0.356000000000000	0.234000000000000	0.280000000000000
0	0.605000000000000	0.475000000000000	0.180000000000000	0.936500000000000	0.394000000000000	0.219000000000000	0.295000000000000
0	0.575000000000000	0.425000000000000	0.140000000000000	0.863500000000000	0.393000000000000	0.227000000000000	0.200000000000000
0	0.580000000000000	0.470000000000000	0.165000000000000	0.997500000000000	0.393500000000000	0.242000000000000	0.330000000000000
1	0.680000000000000	0.560000000000000	0.165000000000000	1.63900000000000	0.605500000000000	0.280500000000000	0.460000000000000
0	0.665000000000000	0.525000000000000	0.165000000000000	1.33800000000000	0.551500000000000	0.357500000000000	0.350000000000000
1	0.680000000000000	0.550000000000000	0.175000000000000	1.79800000000000	0.815000000000000	0.392500000000000	0.455000000000000
1	0.705000000000000	0.550000000000000	0.200000000000000	1.70950000000000	0.633000000000000	0.411500000000000	0.490000000000000
